2025/06/26 01:01:41 [crit] 318#318: *9627 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:01:41 [warn] 318#318: *9627 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:02:12 [crit] 318#318: *9627 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:02:12 [warn] 318#318: *9627 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:03:14 [crit] 318#318: *9627 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:03:14 [warn] 318#318: *9627 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:03:45 [crit] 318#318: *9627 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:03:45 [warn] 318#318: *9627 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:04:16 [crit] 318#318: *9627 connect() to [::1]:81 failed (99: Cannot assign requested address) while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
2025/06/26 01:04:16 [warn] 318#318: *9627 upstream server temporarily disabled while connecting to upstream, client: 181.163.93.233, server: admin.proyectoadmin.mooo.com, request: "GET /api/users/me?expand=permissions HTTP/1.1", upstream: "http://[::1]:81/api/users/me?expand=permissions", host: "admin.proyectoadmin.mooo.com", referrer: "https://admin.proyectoadmin.mooo.com/"
